"Id","salePrice"
2851,212702.901555028
2852,230466.462779825
2853,226740.225124642
2854,134661.221026216
2855,198545.212514331
2856,199647.937982938
2857,189796.950341003
2858,198065.708984109
2859,83460.7274773528
2860,155161.965236808
2861,138219.002221267
2862,185264.927597591
2863,129603.481864216
2864,249187.11517541
2865,137998.695660852
2866,145837.278221805
2867,107628.942207248
2868,110510.03027495
2869,95750.4957952519
2870,125639.644229946
2871,69236.5021676139
2872,227.016973081394
2873,81274.2844761631
2874,174926.738423511
2875,135623.430635393
2876,162208.015477113
2877,150456.333447869
2878,175568.358320858
2879,153160.210494604
2880,129333.587784074
2881,133082.754864006
2882,178364.034644371
2883,188065.06434812
2884,183158.353896737
2885,173712.004185989
2886,236880.339242469
2887,98237.6532231465
2888,134305.745611777
2889,46268.2456375108
2890,60894.2447035774
2891,149798.331304034
2892,44791.2070411391
2893,110478.986834653
2894,20113.1880365125
2895,311215.80370736
2896,275327.595327463
2897,224972.782309853
2898,153931.263345442
2899,203828.126945415
2900,156700.618627724
2901,234448.146552569
2902,197413.888255232
2903,299294.051875126
2904,343611.580309032
2905,62346.2199408674
2906,173018.933939037
2907,115704.321268641
2908,109712.014241614
2909,152584.658983913
2910,81823.5848508461
2911,80763.2869662166
2912,140327.232280331
2913,92391.9009276596
2914,86919.4482690776
2915,101221.61331725
2916,90317.409591004
2917,164921.978998167
2918,111221.251767519
2919,212983.662330409
